didok;stationsbezeichnung;datum;feiertag;wochentag;national;servicetyp;servicename;closed;von1;bis1;von2;bis2;von3;bis3;unternehmung;key;bpuic
6314;St. Margrethen;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;6314-2023-05-29T00:00:00-9999;8506314
6314;St. Margrethen;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;6314-2023-05-18T00:00:00-9999;8506314
6314;St. Margrethen;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;6314-2023-04-09T00:00:00-9999;8506314
6317;Heerbrugg;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;6317-2023-08-01T00:00:00-9999;8506317
6317;Heerbrugg;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;6317-2023-05-18T00:00:00-9999;8506317
6317;Heerbrugg;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;6317-2023-04-07T00:00:00-9999;8506317
7000;Bern;01.08.2023;Bundesfeiertag;Tuesday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;7000-2023-08-01T00:00:00-500;8507000
7000;Bern;01.08.2023;Bundesfeiertag;Tuesday;ja;1200;Gruppenreisen;ja;;;;;;;SBB;7000-2023-08-01T00:00:00-1200;8507000
7000;Bern;29.05.2023;Pfingstmontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;SBB;7000-2023-05-29T00:00:00-100;8507000
7000;Bern;29.05.2023;Pfingstmontag;Monday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;7000-2023-05-29T00:00:00-500;8507000
7000;Bern;29.05.2023;Pfingstmontag;Monday;ja;1000;Geldwechsel;;09:00;19:00;;;;;SBB;7000-2023-05-29T00:00:00-1000;8507000
7000;Bern;29.05.2023;Pfingstmontag;Monday;ja;1200;Gruppenreisen;ja;;;;;;;SBB;7000-2023-05-29T00:00:00-1200;8507000
7000;Bern;28.05.2023;Pfingsten;Sunday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;7000-2023-05-28T00:00:00-500;8507000
7000;Bern;18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;SBB;7000-2023-05-18T00:00:00-100;8507000
7000;Bern;09.04.2023;Ostern;Sunday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;7000-2023-04-09T00:00:00-500;8507000
7000;Bern;07.04.2023;Karfreitag;Friday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;7000-2023-04-07T00:00:00-500;8507000
7000;Bern;07.04.2023;Karfreitag;Friday;ja;1000;Geldwechsel;;09:00;19:00;;;;;SBB;7000-2023-04-07T00:00:00-1000;8507000
7006;Münsingen BLS;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;BLS;7006-2023-05-29T00:00:00-9999;8507006
7006;Münsingen BLS;17.05.2023;Mittwoch vor Auffahrt;Wednesday;ja;9999;Alle Services;;08:00;16:00;;;;;BLS;7006-2023-05-17T00:00:00-9999;8507006
7100;Thun;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;18:00;;;;;SBB;7100-2023-05-29T00:00:00-9999;8507100
7475;Kandersteg;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;07:00;11:30;12:30;15:30;;;BLS;7475-2023-04-10T00:00:00-9999;8507475
7475;Kandersteg;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;07:00;11:30;12:30;15:30;;;BLS;7475-2023-04-07T00:00:00-9999;8507475
7785;Bern, Bahnhof Postautostation;18.05.2023;Auffahrt;Thursday;ja;900;Fundservice;ja;;;;;;;POST;7785-2023-05-18T00:00:00-900;8507785
7785;Bern, Bahnhof Postautostation;17.05.2023;Mittwoch vor Auffahrt;Wednesday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:30;17:00;;;;;POST;7785-2023-05-17T00:00:00-100;8507785
7851;Adelboden, Post;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;AFA;7851-2023-05-18T00:00:00-9999;8507851
7851;Adelboden, Post;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;AFA;7851-2023-04-07T00:00:00-9999;8507851
8005;Burgdorf;31.07.2023;Tag vor Bundesfeier;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;8005-2023-07-31T00:00:00-9999;8508005
8005;Burgdorf;26.06.2023;Burgdorfer Solennität;Monday;;9999;Alle Services;ja;;;;;;;SBB;8005-2023-06-26T00:00:00-9999;8508005
8005;Burgdorf;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;8005-2023-05-18T00:00:00-9999;8508005
8005;Burgdorf;17.05.2023;Mittwoch vor Auffahrt;Wednesday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;8005-2023-05-17T00:00:00-9999;8508005
8005;Burgdorf;06.04.2023;Gründonnerstag;Thursday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;8005-2023-04-06T00:00:00-9999;8508005
8092;Schönbühl Einkaufszentrum (Shoppyland);31.07.2023;Tag vor Bundesfeier;Monday;ja;9999;Alle Services;;08:00;17:00;;;;;SBB;8092-2023-07-31T00:00:00-9999;8508092
8092;Schönbühl Einkaufszentrum (Shoppyland);10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;8092-2023-04-10T00:00:00-9999;8508092
8092;Schönbühl Einkaufszentrum (Shoppyland);07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;8092-2023-04-07T00:00:00-9999;8508092
8092;Schönbühl Einkaufszentrum (Shoppyland);06.04.2023;Gründonnerstag;Thursday;ja;9999;Alle Services;;08:00;17:00;;;;;SBB;8092-2023-04-06T00:00:00-9999;8508092
8295;Willisau;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;ja;;;;;;;BLS;8295-2023-06-08T00:00:00-9999;8508295
8314;Sarnen;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;17:00;;;;;ZB;8314-2023-05-29T00:00:00-9999;8508314
8314;Sarnen;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:00;11:45;12:45;17:00;;;ZB;8314-2023-04-07T00:00:00-9999;8508314
8318;Hergiswil;15.08.2023;Maria Himmelfahrt;Tuesday;ja;1100;Western Union;ja;;;;;;;ZB;8318-2023-08-15T00:00:00-1100;8508318
8318;Hergiswil;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;ZB;8318-2023-08-01T00:00:00-100;8508318
8318;Hergiswil;01.08.2023;Bundesfeiertag;Tuesday;ja;1100;Western Union;ja;;;;;;;ZB;8318-2023-08-01T00:00:00-1100;8508318
8318;Hergiswil;08.06.2023;Fronleichnam;Thursday;ja;500;Gepäck;ja;;;;;;;ZB;8318-2023-06-08T00:00:00-500;8508318
8318;Hergiswil;08.06.2023;Fronleichnam;Thursday;ja;1100;Western Union;ja;;;;;;;ZB;8318-2023-06-08T00:00:00-1100;8508318
8318;Hergiswil;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;ja;;;;;;;ZB;8318-2023-06-08T00:00:00-9999;8508318
8318;Hergiswil;29.05.2023;Pfingstmontag;Monday;ja;500;Gepäck;ja;;;;;;;ZB;8318-2023-05-29T00:00:00-500;8508318
8318;Hergiswil;29.05.2023;Pfingstmontag;Monday;ja;700;Gepäckaufbewahrung;ja;;;;;;;ZB;8318-2023-05-29T00:00:00-700;8508318
8318;Hergiswil;29.05.2023;Pfingstmontag;Monday;ja;1000;Geldwechsel;ja;;;;;;;ZB;8318-2023-05-29T00:00:00-1000;8508318
8318;Hergiswil;29.05.2023;Pfingstmontag;Monday;ja;1100;Western Union;ja;;;;;;;ZB;8318-2023-05-29T00:00:00-1100;8508318
8318;Hergiswil;18.05.2023;Auffahrt;Thursday;ja;700;Gepäckaufbewahrung;ja;;;;;;;ZB;8318-2023-05-18T00:00:00-700;8508318
8318;Hergiswil;10.04.2023;Ostermontag;Monday;ja;500;Gepäck;ja;;;;;;;ZB;8318-2023-04-10T00:00:00-500;8508318
8318;Hergiswil;07.04.2023;Karfreitag;Friday;ja;700;Gepäckaufbewahrung;ja;;;;;;;ZB;8318-2023-04-07T00:00:00-700;8508318
8391;Stans;01.11.2023;Allerheiligen;Wednesday;ja;1100;Western Union;;07:15;17:00;;;;;ZB;8391-2023-11-01T00:00:00-1100;8508391
8391;Stans;01.11.2023;Allerheiligen;Wednesday;ja;2139;Aufgabezeiten Fluggepäck nach Zürich Flughafen;;07:15;17:00;;;;;ZB;8391-2023-11-01T00:00:00-2139;8508391
8391;Stans;15.08.2023;Maria Himmelfahrt;Tuesday;ja;2123;DHL;;07:15;17:00;;;;;ZB;8391-2023-08-15T00:00:00-2123;8508391
8391;Stans;15.08.2023;Maria Himmelfahrt;Tuesday;ja;2139;Aufgabezeiten Fluggepäck nach Zürich Flughafen;;07:15;17:00;;;;;ZB;8391-2023-08-15T00:00:00-2139;8508391
8391;Stans;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-08-01T00:00:00-100;8508391
8391;Stans;01.08.2023;Bundesfeiertag;Tuesday;ja;700;Gepäckaufbewahrung;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-08-01T00:00:00-700;8508391
8391;Stans;01.08.2023;Bundesfeiertag;Tuesday;ja;2139;Aufgabezeiten Fluggepäck nach Zürich Flughafen;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-08-01T00:00:00-2139;8508391
8391;Stans;08.06.2023;Fronleichnam;Thursday;ja;2102;Reisebüro KTU;;07:15;17:00;;;;;ZB;8391-2023-06-08T00:00:00-2102;8508391
8391;Stans;29.05.2023;Pfingstmontag;Monday;ja;500;Gepäck;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-05-29T00:00:00-500;8508391
8391;Stans;29.05.2023;Pfingstmontag;Monday;ja;1000;Geldwechsel;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-05-29T00:00:00-1000;8508391
8391;Stans;28.05.2023;Pfingsten;Sunday;ja;700;Gepäckaufbewahrung;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-05-28T00:00:00-700;8508391
8391;Stans;18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-05-18T00:00:00-100;8508391
8391;Stans;18.05.2023;Auffahrt;Thursday;ja;700;Gepäckaufbewahrung;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-05-18T00:00:00-700;8508391
8391;Stans;10.04.2023;Ostermontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-04-10T00:00:00-100;8508391
8391;Stans;10.04.2023;Ostermontag;Monday;ja;2102;Reisebüro KTU;ja;;;;;;;ZB;8391-2023-04-10T00:00:00-2102;8508391
8391;Stans;09.04.2023;Ostern;Sunday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-04-09T00:00:00-100;8508391
8391;Stans;09.04.2023;Ostern;Sunday;ja;1000;Geldwechsel;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-04-09T00:00:00-1000;8508391
8391;Stans;07.04.2023;Karfreitag;Friday;ja;700;Gepäckaufbewahrung;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-04-07T00:00:00-700;8508391
8391;Stans;07.04.2023;Karfreitag;Friday;ja;1000;Geldwechsel;;08:00;12:00;13:00;16:00;;;ZB;8391-2023-04-07T00:00:00-1000;8508391
8789;Sörenberg, Post;01.11.2023;Allerheiligen;Wednesday;ja;500;Gepäck;ja;;;;;;;POST;8789-2023-11-01T00:00:00-500;8508789
8789;Sörenberg, Post;28.05.2023;Pfingsten;Sunday;ja;500;Gepäck;ja;;;;;;;POST;8789-2023-05-28T00:00:00-500;8508789
8789;Sörenberg, Post;08.04.2023;Ostersamstag;Saturday;ja;500;Gepäck;;08:00;12:00;13:30;16:00;;;POST;8789-2023-04-08T00:00:00-500;8508789
9000;Chur;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;07:30;18:00;;;;;SBB;9000-2023-05-29T00:00:00-9999;8509000
9000;Chur;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;07:30;18:00;;;;;SBB;9000-2023-05-18T00:00:00-9999;8509000
9000;Chur;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;07:30;18:00;;;;;SBB;9000-2023-04-10T00:00:00-9999;8509000
9000;Chur;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;;07:30;18:00;;;;;SBB;9000-2023-04-09T00:00:00-9999;8509000
9000;Chur;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;07:30;18:00;;;;;SBB;9000-2023-04-07T00:00:00-9999;8509000
9002;Landquart;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;;07:30;12:00;13:00;17:00;;;SBB;9002-2023-05-28T00:00:00-9999;8509002
9250;Bever;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;RhB;9250-2023-05-18T00:00:00-9999;8509250
9252;Celerina;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;RhB;9252-2023-05-28T00:00:00-9999;8509252
9255;Pontresina;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;RhB;9255-2023-04-10T00:00:00-9999;8509255
9258;Zuoz;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;RhB;9258-2023-05-28T00:00:00-9999;8509258
9340;Bellinzona, Ufficio Postale;15.08.2023;Maria Himmelfahrt;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;PAG;9340-2023-08-15T00:00:00-100;8509340
9340;Bellinzona, Ufficio Postale;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;PAG;9340-2023-08-01T00:00:00-100;8509340
9340;Bellinzona, Ufficio Postale;18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;PAG;9340-2023-05-18T00:00:00-100;8509340
9404;Buchs SG;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;;08:00;17:00;;;;;SBB;9404-2023-04-08T00:00:00-9999;8509404
9411;Sargans;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:30;;;SBB;9411-2023-04-10T00:00:00-9999;8509411
9881;Sils/Segl Maria;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;;09:00;12:00;15:00;18:00;;;SBC;9881-2023-05-28T00:00:00-9999;8509881
9881;Sils/Segl Maria;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;;09:00;12:00;14:00;18:00;;;SBC;9881-2023-04-08T00:00:00-9999;8509881
9881;Sils/Segl Maria;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;09:00;12:00;15:00;18:00;;;SBC;9881-2023-04-07T00:00:00-9999;8509881
9881;Sils/Segl Maria;06.04.2023;Gründonnerstag;Thursday;ja;9999;Alle Services;;09:00;12:00;13:00;17:00;;;SBC;9881-2023-04-06T00:00:00-9999;8509881
9882;Silvaplana, Tourist Information;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBC;9882-2023-05-28T00:00:00-9999;8509882
9882;Silvaplana, Tourist Information;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBC;9882-2023-05-18T00:00:00-9999;8509882
10092;Grimentz, office du tourisme;18.05.2023;Auffahrt;Thursday;ja;500;Gepäck;;09:00;13:00;;;;;POST;10092-2023-05-18T00:00:00-500;8510092
10403;Lausanne-Flon PDC TL;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TL;10403-2023-08-01T00:00:00-100;8510403
16273;Genève-Eaux-Vives;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;16273-2023-05-18T00:00:00-9999;8516273
16988;Glattzentrum;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;16988-2023-04-07T00:00:00-9999;8516988
17099;Stadtfiliale Basel;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;17099-2023-04-10T00:00:00-9999;8517099
18424;Schüpfheim;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;BLS;18424-2023-11-01T00:00:00-9999;8518424
18424;Schüpfheim;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;BLS;18424-2023-08-01T00:00:00-9999;8518424
18424;Schüpfheim;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;BLS;18424-2023-04-07T00:00:00-9999;8518424
19152;Biel/Bienne VB;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;VB;19152-2023-05-18T00:00:00-9999;8519152
19152;Biel/Bienne VB;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;VB;19152-2023-04-09T00:00:00-9999;8519152
19152;Biel/Bienne VB;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;;09:00;12:00;;;;;VB;19152-2023-04-08T00:00:00-9999;8519152
10;Basel SBB;01.08.2023;Bundesfeiertag;Tuesday;ja;500;Gepäck;;09:00;18:00;;;;;SBB;10-2023-08-01T00:00:00-500;8500010
10;Basel SBB;01.08.2023;Bundesfeiertag;Tuesday;ja;900;Fundservice;;09:00;18:00;;;;;SBB;10-2023-08-01T00:00:00-900;8500010
10;Basel SBB;01.08.2023;Bundesfeiertag;Tuesday;ja;2116;InfoPoint;;08:00;21:30;;;;;SBB;10-2023-08-01T00:00:00-2116;8500010
10;Basel SBB;28.05.2023;Pfingsten;Sunday;ja;900;Fundservice;;09:00;18:00;;;;;SBB;10-2023-05-28T00:00:00-900;8500010
10;Basel SBB;28.05.2023;Pfingsten;Sunday;ja;1100;Western Union;;09:30;18:00;;;;;SBB;10-2023-05-28T00:00:00-1100;8500010
10;Basel SBB;01.05.2023;Tag der Arbeit;Monday;ja;1100;Western Union;;09:30;18:00;;;;;SBB;10-2023-05-01T00:00:00-1100;8500010
10;Basel SBB;09.04.2023;Ostern;Sunday;ja;1000;Geldwechsel;;09:30;18:00;;;;;SBB;10-2023-04-09T00:00:00-1000;8500010
10;Basel SBB;09.04.2023;Ostern;Sunday;ja;2116;InfoPoint;;08:00;21:30;;;;;SBB;10-2023-04-09T00:00:00-2116;8500010
10;Basel SBB;07.04.2023;Karfreitag;Friday;ja;500;Gepäck;;09:00;18:00;;;;;SBB;10-2023-04-07T00:00:00-500;8500010
10;Basel SBB;07.04.2023;Karfreitag;Friday;ja;1000;Geldwechsel;;09:30;18:00;;;;;SBB;10-2023-04-07T00:00:00-1000;8500010
23;Liestal;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;23-2023-08-01T00:00:00-9999;8500023
105;Moutier;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;105-2023-04-10T00:00:00-9999;8500105
109;Delémont;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;109-2023-05-01T00:00:00-9999;8500109
109;Delémont;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;109-2023-04-10T00:00:00-9999;8500109
113;Laufen;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;ja;;;;;;;SBB;113-2023-04-08T00:00:00-9999;8500113
113;Laufen;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;113-2023-04-07T00:00:00-9999;8500113
118;Dornach-Arlesheim;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;118-2023-11-01T00:00:00-9999;8500118
118;Dornach-Arlesheim;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;118-2023-04-09T00:00:00-9999;8500118
126;Porrentruy;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;CFF;126-2023-11-01T00:00:00-9999;8500126
126;Porrentruy;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;126-2023-05-29T00:00:00-9999;8500126
126;Porrentruy;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;CFF;126-2023-04-07T00:00:00-9999;8500126
202;Grenchen Süd;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;202-2023-11-01T00:00:00-9999;8500202
207;Solothurn;01.08.2023;Bundesfeiertag;Tuesday;ja;1400;Velovermietung;;10:00;17:00;;;;;SBB;207-2023-08-01T00:00:00-1400;8500207
207;Solothurn;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;;09:00;17:00;;;;;SBB;207-2023-06-08T00:00:00-9999;8500207
207;Solothurn;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;09:00;17:00;;;;;SBB;207-2023-05-29T00:00:00-9999;8500207
207;Solothurn;27.05.2023;Pfingstsamstag;Saturday;ja;9999;Alle Services;;09:00;17:00;;;;;SBB;207-2023-05-27T00:00:00-9999;8500207
207;Solothurn;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;09:00;17:00;;;;;SBB;207-2023-05-18T00:00:00-9999;8500207
212;Oensingen;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2023-11-01T00:00:00-9999;8500212
212;Oensingen;15.08.2023;Maria Himmelfahrt;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2023-08-15T00:00:00-9999;8500212
212;Oensingen;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2023-05-18T00:00:00-9999;8500212
212;Oensingen;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2023-05-01T00:00:00-9999;8500212
212;Oensingen;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2023-04-07T00:00:00-9999;8500212
218;Olten;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;;08:00;18:30;;;;;SBB;218-2023-06-08T00:00:00-9999;8500218
218;Olten;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;09:00;18:30;;;;;SBB;218-2023-04-10T00:00:00-9999;8500218
218;Olten;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;;08:00;18:30;;;;;SBB;218-2023-04-08T00:00:00-9999;8500218
294;Balsthal;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;ja;;;;;;;OeBB;294-2023-04-08T00:00:00-9999;8500294
301;Rheinfelden;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;301-2023-08-01T00:00:00-9999;8500301
301;Rheinfelden;31.07.2023;Tag vor Bundesfeier;Monday;ja;9999;Alle Services;;09:00;16:00;;;;;SBB;301-2023-07-31T00:00:00-9999;8500301
301;Rheinfelden;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;301-2023-04-10T00:00:00-9999;8500301
301;Rheinfelden;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;301-2023-04-07T00:00:00-9999;8500301
305;Frick;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;305-2023-04-07T00:00:00-9999;8500305
309;Brugg AG;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;08:30;12:00;13:00;17:00;;;SBB;309-2023-08-01T00:00:00-9999;8500309
309;Brugg AG;27.05.2023;Pfingstsamstag;Saturday;ja;9999;Alle Services;;08:00;17:00;;;;;SBB;309-2023-05-27T00:00:00-9999;8500309
858;Monthey;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;TMR;858-2023-08-01T00:00:00-9999;8500858
1008;Genève;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;CFF;1008-2023-08-01T00:00:00-100;8501008
1008;Genève;01.08.2023;Bundesfeiertag;Tuesday;ja;1000;Geldwechsel;;07:00;20:00;;;;;CFF;1008-2023-08-01T00:00:00-1000;8501008
1008;Genève;29.05.2023;Pfingstmontag;Monday;ja;1000;Geldwechsel;;07:00;20:00;;;;;CFF;1008-2023-05-29T00:00:00-1000;8501008
1008;Genève;18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;CFF;1008-2023-05-18T00:00:00-100;8501008
1008;Genève;07.04.2023;Karfreitag;Friday;ja;1000;Geldwechsel;;07:00;20:00;;;;;CFF;1008-2023-04-07T00:00:00-1000;8501008
1026;Genève-Aéroport;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;07:30;20:15;;;;;CFF;1026-2023-05-18T00:00:00-9999;8501026
1026;Genève-Aéroport;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;;07:30;20:15;;;;;CFF;1026-2023-04-09T00:00:00-9999;8501026
1026;Genève-Aéroport;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;07:30;20:15;;;;;CFF;1026-2023-04-07T00:00:00-9999;8501026
1030;Nyon;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;1030-2023-08-01T00:00:00-9999;8501030
1030;Nyon;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;1030-2023-05-18T00:00:00-9999;8501030
1030;Nyon;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;1030-2023-04-07T00:00:00-9999;8501030
1052;Genève Balexert;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;CFF;1052-2023-08-01T00:00:00-9999;8501052
1118;Renens VD;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;CFF;1118-2023-08-01T00:00:00-9999;8501118
1118;Renens VD;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;1118-2023-05-29T00:00:00-9999;8501118
1120;Lausanne;18.09.2023;Bettagsmontag;Monday;ja;900;Fundservice;;09:00;18:30;;;;;CFF;1120-2023-09-18T00:00:00-900;8501120
1120;Lausanne;18.09.2023;Bettagsmontag;Monday;ja;1100;Western Union;;10:00;18:00;;;;;CFF;1120-2023-09-18T00:00:00-1100;8501120
1120;Lausanne;18.05.2023;Auffahrt;Thursday;ja;900;Fundservice;;09:00;18:30;;;;;CFF;1120-2023-05-18T00:00:00-900;8501120
1120;Lausanne;18.05.2023;Auffahrt;Thursday;ja;1000;Geldwechsel;;10:00;18:00;;;;;CFF;1120-2023-05-18T00:00:00-1000;8501120
1120;Lausanne;18.05.2023;Auffahrt;Thursday;ja;1100;Western Union;;10:00;18:00;;;;;CFF;1120-2023-05-18T00:00:00-1100;8501120
