Date Created,Tweets,Einschr_type,haltestellen,linien,von,bis
2022-11-11 20:05:34+00:00,"einschränkungen im bahnverkehr: luzern - olten: 11.11.2022 20:57 - 23:57

es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ir15, ic21, ir26, ir27, re, s29.
dauer der einschränkung: unbestimmt.
die sbb wird so… ",Einschränkungen,olten,IR26,2022-11-11 20:57:00,2022-11-11 23:57:00
2022-11-11 20:05:34+00:00,"einschränkungen im bahnverkehr: luzern - olten: 11.11.2022 20:57 - 23:57

es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ir15, ic21, ir26, ir27, re, s29.
dauer der einschränkung: unbestimmt.
die sbb wird so… ",Einschränkungen,olten,IR27,2022-11-11 20:57:00,2022-11-11 23:57:00
2022-11-10 18:30:02+00:00,"einschränkungen im bahnverkehr: zürich hb - zürich flughafen: 10.11.2022 17:23 - 21:10

grund: gleisschaden.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: s2, s16.
dauer der einschränkung: bis voraussichtlich 21:10 uhr. ",Einschränkungen,zürich hb,EC,2022-11-10 17:23:00,2022-11-10 21:10:00
2022-11-10 08:03:32+00:00,"endmeldung: luzern - olten: 10.11.2022 07:45 - 09:45

die störung zwischen emmenbrücke und sempach-neuenkirch konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,luzern,EC,2022-11-10 07:45:00,2022-11-10 09:45:00
2022-11-10 08:03:32+00:00,"endmeldung: luzern - olten: 10.11.2022 07:45 - 09:45

die störung zwischen emmenbrücke und sempach-neuenkirch konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,olten,EC,2022-11-10 07:45:00,2022-11-10 09:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,luzern,IC2,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,luzern,IR26,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,luzern,IR27,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,luzern,IR15,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,olten,IC2,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,olten,IR26,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,olten,IR27,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:57:02+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ir27, ir15, re luzern - olten, s 1.
dauer der einschränkung: bis voraussichtlich 9:00 uhr.
… ",Einschränkungen,olten,IR15,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-10 07:01:03+00:00,"einschränkungen im bahnverkehr: luzern - olten: 10.11.2022 07:45 - 10:45

es ist mit verspätungen und zugausfällen zu rechnen.
dauer der einschränkung: unbestimmt.

reisende von bern nach luzern reisen via langnau i.e.
reisende von zofingen nach luzern,… ",Einschränkungen,bern,EC,2022-11-10 07:45:00,2022-11-10 10:45:00
2022-11-08 14:27:32+00:00,"endmeldung: basel sbb - karlsruhe hbf: 08.11.2022 10:24 - 15:20

die störung zwischen freiburg (breisgau) hbf und offenburg konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-11-08 10:24:00,2022-11-08 15:20:00
2022-11-08 09:53:02+00:00,"einschränkungen im bahnverkehr: basel sbb - karlsruhe hbf: 08.11.2022 10:24 - 15:24

grund: fahrleitungsstörung.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ec, ice.
dauer der einschränkung: unbestimmt. ",Einschränkungen,basel sbb,ICE,2022-11-08 10:24:00,2022-11-08 15:24:00
2022-11-08 07:17:04+00:00,"endmeldung: luzern - wolhusen: 08.11.2022 07:29 - 08:13

die störung zwischen schachen lu und wolhusen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,luzern,EC,2022-11-08 07:29:00,2022-11-08 08:13:00
2022-11-07 18:06:02+00:00,"einschränkungen im bahnverkehr: lenzburg: 07.11.2022 18:50 - 21:50

es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
dauer der einschränkung: unbestimmt.

reisende von aarau nach zürich hb reisen via brugg ag.
reisende von olten nach… ",Einschränkungen,zürich hb,EC,2022-11-07 18:50:00,2022-11-07 21:50:00
2022-11-07 18:06:02+00:00,"einschränkungen im bahnverkehr: lenzburg: 07.11.2022 18:50 - 21:50

es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
dauer der einschränkung: unbestimmt.

reisende von aarau nach zürich hb reisen via brugg ag.
reisende von olten nach… ",Einschränkungen,olten,EC,2022-11-07 18:50:00,2022-11-07 21:50:00
2022-11-06 21:26:32+00:00,"endmeldung: bern - kerzers: 06.11.2022 21:59 - 22:23

die störung zwischen gümmenen und kerzers konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2022-11-06 21:59:00,2022-11-06 22:23:00
2022-11-06 21:20:33+00:00,"endmeldung: bern - kerzers: 06.11.2022 21:59 - 07.11.2022 00:59

die störung zwischen gümmenen und kerzers konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2022-11-06 21:59:00,2022-11-07 00:59:00
2022-11-06 08:06:04+00:00,"endmeldung: zürich hb - zürich oerlikon: 06.11.2022 07:48 - 09:10

die störung zwischen zürich hb und zürich oerlikon konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-11-06 07:48:00,2022-11-06 09:10:00
2022-11-05 11:44:33+00:00,"endmeldung: bern - fribourg/freiburg: 05.11.2022 11:24 - 13:00

die störung zwischen bern und bern bümpliz süd konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,bern,EC,2022-11-05 11:24:00,2022-11-05 13:00:00
2022-11-05 10:43:32+00:00,"einschränkungen im bahnverkehr: bern - fribourg/freiburg: 05.11.2022 11:24 - 13:00

grund: fahrleitungsstörung.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic1, ir15, s1.
dauer der einschränkung: bis voraussichtlich 13:00 uhr.… ",Einschränkungen,bern,IC1,2022-11-05 11:24:00,2022-11-05 13:00:00
2022-11-05 10:43:32+00:00,"einschränkungen im bahnverkehr: bern - fribourg/freiburg: 05.11.2022 11:24 - 13:00

grund: fahrleitungsstörung.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic1, ir15, s1.
dauer der einschränkung: bis voraussichtlich 13:00 uhr.… ",Einschränkungen,bern,IR15,2022-11-05 11:24:00,2022-11-05 13:00:00
2022-11-04 20:22:04+00:00,"endmeldung: lugano-paradiso - lugano: 04.11.2022 20:09 - 23:09

die störung zwischen lugano-paradiso und lugano konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,lugano,EC,2022-11-04 20:09:00,2022-11-04 23:09:00
2022-11-04 19:59:36+00:00,"endmeldung: zürich hb - zürich stadelhofen: 04.11.2022 19:48 - 20:53

die störung zwischen zürich hb und zürich stadelhofen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-11-04 19:48:00,2022-11-04 20:53:00
2022-11-04 19:38:38+00:00,"endmeldung: basel sbb - zell (wiesental): 04.11.2022 19:42 - 20:31

die störung im bahnhof lörrach hbf konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-11-04 19:42:00,2022-11-04 20:31:00
2022-11-04 15:33:02+00:00,"endmeldung: bern - thun: 04.11.2022 15:59 - 16:31

die störung zwischen ostermundigen und gümligen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2022-11-04 15:59:00,2022-11-04 16:31:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,bern,IC1,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,bern,IC6,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,bern,IC8,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,bern,IR15,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,bern,IR16,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,olten,EC,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,olten,IC1,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,olten,IC6,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,olten,IC8,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,olten,IR15,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-04 12:33:34+00:00,"einschränkungen im bahnverkehr: bern - olten: 04.11.2022 11:44 - 15:44

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, iir15, ir16, s23.
dauer der… ",Einschränkungen,olten,IR16,2022-11-04 11:44:00,2022-11-04 15:44:00
2022-11-03 15:52:07+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 03.11.2022 16:32 - 19:44

grund: gleisschaden.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic5.
dauer der einschränkung: unbestimmt. ",Einschränkungen,zürich hb,EC,2022-11-03 16:32:00,2022-11-03 19:44:00
2022-11-03 15:52:07+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 03.11.2022 16:32 - 19:44

grund: gleisschaden.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic5.
dauer der einschränkung: unbestimmt. ",Einschränkungen,zürich hb,IC5,2022-11-03 16:32:00,2022-11-03 19:44:00
2022-11-03 10:04:34+00:00,"endmeldung: olten - bern: 03.11.2022 10:00 - 11:15

die störung zwischen olten und bern konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,olten,EC,2022-11-03 10:00:00,2022-11-03 11:15:00
2022-11-03 10:04:34+00:00,"endmeldung: olten - bern: 03.11.2022 10:00 - 11:15

die störung zwischen olten und bern konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2022-11-03 10:00:00,2022-11-03 11:15:00
2022-11-02 12:42:06+00:00,"einschränkungen im bahnverkehr: zürich hb - affoltern am albis: 02.11.2022 12:58 - 13:42

grund: technische störung an der bahnanlage.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: s14.
dauer der einschränkung: unbestimmt.… ",Einschränkungen,zürich hb,EC,2022-11-02 12:58:00,2022-11-02 13:42:00
2022-11-01 17:53:02+00:00,"endmeldung: luzern - giswil: 01.11.2022 17:39 - 18:48

die störung zwischen sachseln und giswil konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,luzern,EC,2022-11-01 17:39:00,2022-11-01 18:48:00
2022-11-01 11:40:02+00:00,"endmeldung: bern - thun: 01.11.2022 12:26 - 12:32

die störung zwischen rubigen und münsingen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2022-11-01 12:26:00,2022-11-01 12:32:00
2022-10-31 16:24:06+00:00,"endmeldung: buchs sg - st. gallen: 31.10.2022 15:05 - 17:19

die störung zwischen salez-sennwald und oberriet sg konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,st. gallen,EC,2022-10-31 15:05:00,2022-10-31 17:19:00
2022-10-30 17:14:32+00:00,"endmeldung: luzern - lenzburg: 30.10.2022 17:54 - 18:13

die störung zwischen seon und lenzburg konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,luzern,EC,2022-10-30 17:54:00,2022-10-30 18:13:00
2022-10-30 10:36:33+00:00,"endmeldung: olten - basel sbb: 30.10.2022 11:14 - 11:32

die störung zwischen olten und tecknau konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,olten,EC,2022-10-30 11:14:00,2022-10-30 11:32:00
2022-10-30 10:36:33+00:00,"endmeldung: olten - basel sbb: 30.10.2022 11:14 - 11:32

die störung zwischen olten und tecknau konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-10-30 11:14:00,2022-10-30 11:32:00
2022-10-29 08:33:07+00:00,"endmeldung: zug - zürich hb: 29.10.2022 10:00 - 10:15

die störung im bahnhof baar konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-10-29 10:00:00,2022-10-29 10:15:00
2022-10-28 18:41:03+00:00,"endmeldung: giubiasco - lugano: 28.10.2022 19:10 - 21:00

die störung zwischen giubiasco und lugano konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,lugano,EC,2022-10-28 19:10:00,2022-10-28 21:00:00
2022-10-28 15:46:03+00:00,"endmeldung: zürich hb - zürich hardbrücke: 28.10.2022 17:36 - 17:39

die störung zwischen zürich hb und zürich hardbrücke konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-10-28 17:36:00,2022-10-28 17:39:00
2022-10-28 03:26:02+00:00,"einschränkungen im bahnverkehr: zürich hb - olten: 28.10.2022 05:16 - 08:16

grund: fahrleitungsstörung.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
dauer der einschränkung: bis mindestens 8:30 uhr. ",Einschränkungen,olten,EC,2022-10-28 05:16:00,2022-10-28 08:16:00
2022-10-27 16:35:04+00:00,"endmeldung: st. gallen - trogen: 27.10.2022 08:01 - 18:35

die störung zwischen st. gallen und st. gallen notkersegg konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,st. gallen,EC,2022-10-27 08:01:00,2022-10-27 18:35:00
2022-10-27 06:42:32+00:00,"einschränkungen im bahnverkehr: zürich hb szu - uetliberg: 27.10.2022 07:58 - 12:00

grund: gleisschaden.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: s10.
dauer der einschränkung: bis mindestens 10:00 uhr.

bahnersatzfahrt:… ",Einschränkungen,zürich hb,EC,2022-10-27 07:58:00,2022-10-27 12:00:00
2022-10-27 06:07:02+00:00,"einschränkungen im bahnverkehr: bern - bern wankdorf: 27.10.2022 07:59 - 10:59

grund: technische störung an der bahnanlage.
es ist mit verspätungen und zugausfällen zu rechnen.
dauer der einschränkung: unbestimmt. ",Einschränkungen,bern,EC,2022-10-27 07:59:00,2022-10-27 10:59:00
2022-10-26 17:02:07+00:00,"endmeldung: olten - luzern: 26.10.2022 18:47 - 18:59

die störung im bahnhof sempach-neuenkirch konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,olten,EC,2022-10-26 18:47:00,2022-10-26 18:59:00
2022-10-26 17:02:07+00:00,"endmeldung: olten - luzern: 26.10.2022 18:47 - 18:59

die störung im bahnhof sempach-neuenkirch konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,luzern,EC,2022-10-26 18:47:00,2022-10-26 18:59:00
2022-10-26 17:02:06+00:00,"endmeldung: bern - olten: 26.10.2022 17:49 - 19:00

die störung im bahnhof bern wankdorf konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,bern,EC,2022-10-26 17:49:00,2022-10-26 19:00:00
